"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Syrian Arab Republic","SYR","GDP (current US$)","NY.GDP.MKTP.CD","857704413.407821","945244972.067039","1110565880.75881","1200447408.37696","1339494267.01571","1329842434.55497","1321204502.6178","1443717801.04712","1562303429.31937","1796596910.99476","1780104712.04188","2097643979.05759","2415706806.28272","2579219250.63755","4244670160.29051","5566756756.75676","6417632802.89182","6882292993.63057","8251974522.29299","9929681528.66242","13062420382.1656","16758471337.5796","17525605095.5414","18672866242.0382","19195414012.7389","21203821656.051","25460636942.6752","32538089171.9745","16574342984.4098","18609532293.9866","23904498886.4143","27756258351.8931","33107349665.9243","36860133630.2895","45086948775.0557","50866369710.4677","61546280623.608","66420400890.8686","70418173719.3764","72970334075.7238","80590022271.7149","86771314031.1804","90558485523.3853","95693808463.2517","112863340757.238","134203830734.967","153799910913.14","180030111358.575","218089977728.285","224561692650.334","252518218262.806","73616694709.2255","44117799606.7108","22552466245.3309","22075987601.9306","17622064891.81","12453459334.7204","16340665431.5167","21445775363.8597","","","",
"Turks and Caicos Islands","TCA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","358744800","366707910","409753640","485598810","578645760","721891470","773489740","862683630","703175750","686787810","728789570","727161000","754238000","841070000","942070000","1032452000","1022365000","1113178000","1197415000","924583000","943269768",
"Chad","TCD","GDP (current US$)","NY.GDP.MKTP.CD","313582729.426485","333975338.83416","357635713.871813","371767002.650081","392247517.600415","416926302.959596","432794922.455607","449826322.997449","453980096.648819","471635620.926608","469266736.599744","501866730.713995","585427545.729752","647199482.837353","652532796.060739","864602103.307992","866044961.037694","935360466.338452","1113920122.63186","1004316495.12298","1033002401.84844","876937559.726006","834369860.424753","832415805.966375","919103735.318714","1033069709.99875","1067828247.24964","1163426850.65596","1482597298.88419","1433686309.82699","1738605558.08241","1877138041.64308","1881847676.80752","1463251055.40068","1179837954.72193","1445919969.89272","1607345450.04578","1544689502.82472","1744794457.276","1534673583.2487","1388506726.62093","1710843360.64955","1997005786.54118","2742815194.54993","4422855929.21428","6649307057.03314","7428701809.40597","8650138068.63161","10393834720.852","9290728773.35723","10668102734.8132","12172309522.6171","12367363677.6199","12953535495.8781","13940768065.6063","10950392219.9104","10097778353.7651","10000395242.1457","11239167048.4916","11314951342.7807","10715396135.4168","11779980801.7843",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP (current US$)","NY.GDP.MKTP.CD","81224996965.3875","71507027134.2314","65298534066.4531","70737725343.0714","81640219696.856","95037884909.6916","103921409358.337","100855343519.819","102125628064.456","114623698605.937","127296130550.976","136859199744.418","155212812323.978","195291127223.02","220922436854.847","248292433565.573","252312897017.876","291214471739.223","282398919556.681","327143278819.263","377558188252.34","403044498116.741","423156399207.654","443282681081.444","480299735507.522","525668466306.941","524371929975.769","518288660147.056","574762804368.616","621593644756.299","666363108522.434","722756596778.818","810051632226.543","889186156379.704","1069988808793.94","1320147921624.48","1516192934201.93","1569692108616.05","1429636834948.45","1573329998422.85","1732073445706.97","1844705099622.4","2041292454041.63","2308351052421.13","2678502299804.01","3102531017161.82","3735582532669","4721401758704.25","5970862554071.44","6475820893277.58","7879005465198.84","9632901411407.71","10745117187521.7","11855675717376.6","12782189477274.2","13310241615014.3","13594771778031.6","14858085911410.5","16617566546821.7","17181787022158.2","17461284721761.5","20719819524210.8",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","988740229718.67","959919683090.889","1020121053379.52","1006718393216.26","939237204428.346","928208841144.391","834777859540.288","924105386370.815","950558397787.642","980366749591.701","947759605016.375","821571732032.262","894261368128.015","909748964075.782","1023022746681.39","1257924182636.31","1628132630098.95","2040036527862.49","2467590122726.51","3173623845433.37","3929049124611.7","3114717816237.78","3659632213003.88","4444804654263.14","4641048400380.35","4920929704588.63","4646599423005.3","3627108376792.4","3490785599724.82","3912611705923.38","4073647272410.63","4159113945157.09","3884826500881.03","4525639233067.13",
"Togo","TGO","GDP (current US$)","NY.GDP.MKTP.CD","121128073.114022","126396469.707058","132237441.630863","143255784.510751","166104067.630043","187300336.365369","216136263.912497","231706475.464114","241956910.658103","267732446.378413","253976626.166639","286537524.990331","335677636.893737","406479906.159652","560437742.594972","617321669.390877","619375134.18051","777435020.475847","824263841.539264","891775906.631014","1136408814.19692","962347000.991788","821651918.724626","765746590.616849","718148959.610872","762359722.701402","1060911735.26065","1249099130.02277","1378847487.41137","1352949662.75172","1628427515.41881","1602299862.9243","1692959110.18022","1233496846.33493","982624324.505898","1309382885.33029","1465448290.34132","1498950899.08774","1587345950.9743","1576672791.65481","1491891107.95711","1482437752.05739","1706698099.44513","2115836353.1204","2259992642.29014","2281482855.46518","2351584608.41123","2662612348.44099","3323677130.04484","3379258564.97242","3429461495.41335","3872459249.74631","3873308389.30006","4321655656.33177","4574986536.90791","4180866177.03946","6031632168.17391","6395472574.41445","7112200725.00232","7220395247.7424","7574636978.66175","8413200567.6151",
"Thailand","THA","GDP (current US$)","NY.GDP.MKTP.CD","2760747471.88624","3034043574.06071","3308912796.93487","3540403456.55305","3889129942.30769","4388937649.03846","5279230817.30769","5638461442.30769","6081009427.88461","6695336567.30769","7086538437.5","7375000024.03846","8177884552.88461","10838587357.7466","13703000530.0587","14882747955.0328","16985211146.0238","19779315170.0237","24006570178.1561","27371699082.7126","32353440726.8856","34846107862.3673","36589797857.4006","40042826244.2337","41797592963.4424","38900692712.1496","43096746122.4614","50535438696.4094","61667199834.7428","72250877410.3183","85343063965.9182","98234695722.0341","111452869378.467","128889318946.587","146683499005.964","169278753531.98","183035114648.4","150180619366.605","113675561057.462","126669064386.717","126392233706.79","120296476180.402","134300851255.002","152280677649.055","172895749632.046","189318549680.384","221758196504.936","262942476722.425","291382991177.698","281710416557.292","341104820155.464","370819140946.553","397558222957.17","420333203150.426","407339454060.678","401296437424.995","413366150655.591","456356961443.497","506754616189.315","544081056184.697","499681757030.968","505981655622.305",
"Tajikistan","TJK","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2631768953.06859","1352000000","2156666666.66667","1644325581.39535","1518796992.4812","1231040564.3739","1043654822.33503","921572114.529611","1320242080.86531","1086605267.40992","860521119.298753","1080768906.5003","1221120798.81336","1555301496.04756","2076182460.86517","2312327536.41789","2830220713.07301","3719506172.83951","5161337336.40365","4979481980.35098","5642178579.58438","6522732202.50748","7633049792.09321","8448469837.53831","9112544556.05962","8271454300.59548","6992393787.40891","7536439875.08334","7765014424.33779","8300784856.87904","8133996647.90397","8746270636.40142",
"Turkmenistan","TKM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2336448598.13084","3010033444.81605","3007518796.99248","3188097768.33156","3208098919.0146","3200539816.0601","3179225948.58114","2561118608.35516","2482228439.71407","2378759975.44506","2450349634.47436","2605688065.08338","2450564467.58315","2904662604.82053","3534803921.56863","4461978498.86577","5977560877.44013","6838351088.46688","8103901996.37024","10276674364.8961","12664165103.1895","19271523178.8079","20214385964.9123","22583157894.7368","29233333333.3333","35164210526.3158","39197543859.6491","43524210526.3158","35799714285.7143","36169428571.4286","37926285714.2857","40765428571.4286","45231428571.4286","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP (current US$)","NY.GDP.MKTP.CD","79494964747.3545","84140069170.6004","92113796428.2395","93696328125.1006","103890605551.447","111547757737.268","122805003949.901","124961669476.775","133950534249.942","149579912025.868","163015231414.098","181262636784.731","203589127804.06","273159243528.459","357287853273.431","373507162734.713","410183004017.092","451330754260.246","510062487286.572","607121142004.174","742554809895.739","851690220621.439","784906079285.019","680576141656.087","676599964279.313","672495790009.836","669355383539.366","704579251069.514","788571954243.653","863946310208.724","1038065372845.95","1121934590334.82","1230628370184.24","1435306410965.37","1687108368393.84","1833716919912.61","1993601009238.8","2187040345392.89","2200027475238.82","1968953066414.15","2177903963468.53","2120040199904.72","1886807541916.53","1921979443410.65","2224990900351.28","2708746371612.63","3185413269589.33","3772675389202.85","4407704147151.82","4128682174237.16","5157783357731.19","5884295544849.69","5942806001501.6","6089681481339.62","6208804955807.97","5141565441295.19","5013497320466.81","5591255025851.82","5460183049715.08","5372623255716.85","4495215145995.85","5202510610993.8",
"Timor-Leste","TLS","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","367087900","477443500","469506700","490439100","440764600","462283600","453805100","542795400","648492700","726882400","881827800","1042411500","1160389500","1395519600","1447307100","1594410900","1650618500","1615609700","1583876200","2047931700","1902156800","1959134743.83541",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","23598030672.0572","24597066916.4579","26628624968.3914","29296104890.4488","32503318992.9624","36710755341.4765","42086849126.5161","50218671624.4264","66663188760.9678","101622378921.642","118246390598.965","145958720981.214","168917789124.099","181557433368.636","226457249968.954","271186214026.958","264651939812.785","303545092933.064","341133659368.506","361164360731.103","393775766785.773","442523317255.315","386998173385.759","355278070297.493","357270529707.339","502613125061.16","260425469797.352","286788732889.473","294463288520.077","315701355265.223","367911230846.822","424486868010.388","448650738638.59","457187340911.521","497321516549.255","527700094132.4","533950939517.417","519901603293.931","567773701363.921","674691194233.748","796900907192.62","929713942594.596","1134590849025.21","1399622302176.41","1362253652774.7","1570449574094.67","1622579629302.7","1744853256602.17","1602807885620.79","1578390758099.95","1417017982384.9","1452032312248.72","1439065787706.94","1364248347470.91","1374849440489.58","1248309123457.61","1437882615132.05",
"Tonga","TON","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","32506741.7201204","30036416.9619944","34139387.8908849","41567471.6721987","44667002.0120724","53260077.4311091","62242013.3302689","62068161.0711025","60863963.963964","64248354.5414656","60058663.3144773","68195855.6149733","81667133.4546982","106657267.367342","106344854.986095","113563821.577404","132201141.446861","137066290.550071","138489884.393064","195990986.21421","208871665.748682","222100576.345483","214991452.314998","191504892.761394","199214633.22171","204849612.592276","181116952.7897","182763693.916873","202246959.690276","230657965.488586","261797606.149719","292232117.078998","298513956.159185","344428609.006734","312377379.297118","366840012.442325","414523388.461329","470714083.426751","450643615.180528","439878828.008608","437006227.162781","420540178.571429","460379144.989821","489235527.395387","512350059.421629","488829964.070819","",
